course_code,subject,course_number,instructor_name,instructor_avg_gpa,gpa_delta_from_course
PS 359,PS,359,"Nagashima, D.",3.29,
PS 370,PS,370,"Miller, B.",3.54,
PS 371,PS,371,"Miller, B.",3.78,
PS 372,PS,372,"Frost, S.",3.41,
PS 373,PS,373,"Seitz, S.",2.98,
PS 377,PS,377,"Erlenbusch-Ande, V.",3.64,
PS 381,PS,381,"Nagashima, D.",3.46,
PS 382,PS,382,"Huh, S.",3.61,
PS 383,PS,383,"Grossman, N.",3.65,
PS 385,PS,385,"Kourtikakis, K.",3.56,0.37
PS 385,PS,385,"Lee, Y.",3.29,0.16
PS 385,PS,385,"Migotto Brandol, L.",3.21,0.10
PS 385,PS,385,"Jung, S.",3.11,0.02
PS 385,PS,385,"Huh, S.",2.87,-0.16
PS 385,PS,385,"Plutowski, L.",2.72,-0.27
PS 386,PS,386,"Diehl, P.",2.73,
PS 390,PS,390,"Grossman, N.",3.69,
PS 391,PS,391,"Tuhtasunov, I.",3.74,
PS 396,PS,396,"Prorok, A.",2.91,
PS 398,PS,398,"Carroll, R.",3.50,
PS 456,PS,456,"Wong, C.",3.51,
PS 457,PS,457,"Yang, Y.",3.49,
PS 481,PS,481,"Prorok, A.",3.36,
PS 488,PS,488,"Pauselli, G.",3.54,
PS 495,PS,495,"Livny, A.",3.64,
