course_code,subject,course_number,course_name,credits,description,prerequisites,credit_restrictions,gen_ed,total_students,total_sections,overall_gpa
PSYC 450,PSYC,450,Cognitive Psychophysiology,"3 or 4 Hours
3 undergraduate hours. 4 graduate hours.","Survey of the theory and practice of using recordings of brain electrical activity to study normal and abnormal perception, attention, decision-making, memory, response preparation, and language. Same as NEUR 450. 3 undergraduate hours. 4 graduate hours. Prerequisite: PSYC 224 or equivalent; PSYC 210 recommended.",Prerequisite: PSYC 224 or equivalent; PSYC 210 recommended.,,,,,3.70
PSYC 451,PSYC,451,Neurobio of Aging,"0 to 4 Hours
3 undergraduate hours. 4 graduate hours.","Study of the neurobiological consequences of aging with an emphasis on brain changes at the cellular and systems level, using animal models of healthy and pathological aging. Same as NEUR 451. 3 undergraduate hours. 4 graduate hours. Prerequisite: PSYC 210 or related courses or consent of instructor.",Prerequisite: PSYC 210 or related courses or consent of instructor.,,,,,
PSYC 453,PSYC,453,Cog Neuroscience of Vision,"3 or 4 Hours
3 undergraduate hours. 4 graduate hours.","Overview of the neuroscience of the visual system, the eye and subcortical structures, with a focus on the visual cortex and higher-level vision (e.g. attention and object perception). Same as NEUR 453. 3 undergraduate hours. 4 graduate hours. Prerequisite: PSYC 210, PSYC 220, PSYC 224, PSYC 230 or consent of instructor.","Prerequisite: PSYC 210, PSYC 220, PSYC 224, PSYC 230 or consent of instructor.",,,,,3.45
PSYC 455,PSYC,455,Organizational Psych,"2 to 4 Hours
3 undergraduate hours. 2 to 4 graduate hours.","Social psychological research and theory applied to industrial problems; emphasis on interaction and communication theory, role theory, leadership theory, motivational and perceptual theory, and group structure theory as an aid in understanding and analyzing industrial problems. 3 undergraduate hours. 2 to 4 graduate hours. Prerequisite: PSYC 201 or PSYC 245.",Prerequisite: PSYC 201 or PSYC 245.,,,,,3.38
PSYC 456,PSYC,456,Human Performance and Cognition in Context,3 or 4 Hours,Same as EPSY 456 and IE 445. See EPSY 456.,,,,,,
PSYC 462,PSYC,462,How Children Think,"3 or 4 Hours
3 undergraduate hours. 4 graduate hours.","Examines the development of children's thinking from birth through the preschool and elementary school years. Addresses questions such as the following: What do babies know about the world? What can they perceive, and how do their perceptual abilities develop? How do children come to understand other people's actions and mental states? How do they think about biological categories (such as animals and plants) and social categories (such as boys and girls)? When and how do children learn what numbers mean? How is children's development influenced by culture? 3 undergraduate hours. 4 graduate hours. Prerequisite: PSYC 216.",Prerequisite: PSYC 216.,,,,,3.12
PSYC 465,PSYC,465,Personality and Soc Dev,"3 or 4 Hours
3 undergraduate hours. 4 graduate hours.","Major theories of personality and social development, with attention to processes of social learning, individual differences in personality development, and outcomes of social development; applications to school, home, and other field settings. Same as EPSY 405. 3 undergraduate hours. 4 graduate hours. Prerequisite: PSYC 216 or EPSY 236 or equivalent.",Prerequisite: PSYC 216 or EPSY 236 or equivalent.,,,,,3.51
PSYC 468,PSYC,468,Psych and Law,"2 to 4 Hours
3 undergraduate hours. 2 to 4 graduate hours.","Examines relationship of the administrative, civil, and criminal justice systems to educational and mental health institutions; individual rights, social issues, and psychological well being. 3 undergraduate hours. 2 to 4 graduate hours. Prerequisite: Six hours of social science.",Prerequisite: Six hours of social science.,,,,,3.36
PSYC 472,PSYC,472,Environmental Psychology,4 Hours,Same as NRES 472. See NRES 472.,,,,,,
PSYC 475,PSYC,475,Personnel Psych,"3 or 4 Hours
3 undergraduate hours. 3 or 4 graduate hours.","Introduces problems and research relevant to personnel issues in organizations. Topics include: individual differences; selection of personnel; test theory; performance appraisal; equal employment opportunity legislation, regulation, and litigation; assessing bias in selection. 3 undergraduate hours. 3 or 4 graduate hours. Prerequisite: PSYC 235 or equivalent, and either PSYC 245 or BADM 313.","Prerequisite: PSYC 235 or equivalent, and either PSYC 245 or BADM 313.",,,,,3.61
PSYC 477,PSYC,477,Philosophy of Psychology,3 or 4 Hours,Same as PHIL 477. See PHIL 477.,,,,,,
PSYC 489,PSYC,489,Neural Network Modeling Lab,"3 or 4 Hours
3 undergraduate hours. 4 graduate hours.","Introduction to neural network modeling, the principles of neural computation, learning algorithms and the evaluation of neural networks as models of human perception and cognition. 3 undergraduate hours. 4 graduate hours. Prerequisite: College algebra or equivalent; computer programming experience, or consent of instructor.","Prerequisite: College algebra or equivalent; computer programming experience, or consent of instructor.",,,,,3.64
PSYC 490,PSYC,490,Measurement & Test Develop Lab,"4 Hours
4 undergraduate hours. 4 graduate hours.","The measurement of human behavior in psychological studies; the construction and use of psychological tests; introduction to tests of intelligence, achievement, personality, and interest; and practice in test construction, administration, and validation. Lectures and laboratory. 4 undergraduate hours. 4 graduate hours. Prerequisite: A knowledge of statistics equivalent to that from PSYC 235.",Prerequisite: A knowledge of statistics equivalent to that from PSYC 235.,,,,,3.68
PSYC 492,PSYC,492,Capstone Undergrad Research,"3 Hours
3 undergraduate hours. No graduate credit.","Capstone experience for undergraduate students doing advanced research in any area of psychology. Provides in-depth background knowledge of their research, and teaches students to make effective oral and written presentations of their findings. In conjunction with PSYC 494, will facilitate the preparation of a Bachelor's thesis that can be submitted for the awarding of the departmental distinction at graduation. May be taken for two semesters with the first semester emphasizing a review of the literature and the second semester concentrating on the presentation of the results. 3 undergraduate hours. No graduate credit. May be repeated in separate terms to a maximum of 6 hours. Prerequisite: Senior standing in Psychology, consent of instructor, and students must arrange to do a research project with a faculty member.","Prerequisite: Senior standing in Psychology, consent of instructor, and students must arrange to do a research project with a faculty member.",No graduate credit.,,,,
PSYC 494,PSYC,494,Advanced Research in Psych,"1 to 4 Hours
1 to 4 undergraduate hours. No graduate credit.","Supervised independent investigation of special topics in psychology; requires a written report with a final copy submitted for departmental records. 1 to 4 undergraduate hours. No graduate credit. May be repeated to a maximum of 12 hours. Prerequisite: Ten hours of psychology or cognate area, or written consent of instructor.","Prerequisite: Ten hours of psychology or cognate area, or written consent of instructor.",No graduate credit.,,,,
PSYC 496,PSYC,496,Adv Current Topics in Psych,"2 to 4 Hours
2 to 4 undergraduate hours. 2 to 4 graduate hours.","Advanced treatment of current topics in the field of psychology. 2 to 4 undergraduate hours. 2 to 4 graduate hours. May be repeated to a maximum of 9 hours. Prerequisite: PSYC 100 and junior standing, or consent of instructor; particular sections may have additional 200-level and/or 300-level prerequisites.","Prerequisite: PSYC 100 and junior standing, or consent of instructor; particular sections may have additional 200-level and/or 300-level prerequisites.",,,,,3.79
PSYC 498,PSYC,498,Senior Honors Seminar,"3 Hours
3 undergraduate hours. No graduate credit.","Continuation of PSYC 398, this course assists students in the Psychology Honors Program with the researching and writing of an undergraduate honors thesis, under supervision of a faculty member, on a problem of appropriate scope and character. 3 undergraduate hours. No graduate credit. Prerequisite: PSYC 398.",Prerequisite: PSYC 398.,No graduate credit.,Advanced Composition,,,
PSYC 499,PSYC,499,Senior Honors Seminar II,"3 Hours
3 undergraduate hours. No graduate credit.","The completion of writing of an undergraduate honors thesis, under supervision of a faculty member, on a problem of appropriate scope and character. Students also create posters describing their work for presentation at the Psychology Honors Poster Fair and the Campus Undergraduate Research Symposium. 3 undergraduate hours. No graduate credit. Prerequisite: PSYC 498.",Prerequisite: PSYC 498.,No graduate credit.,,,,
PSYC 500,PSYC,500,Professional Develop for Psych,1 to 4 Hours,"Provides practical guidance to graduate students in psychology about a variety of professional issues, including topics such as publishing, speaking, writing, teaching, research ethics, mentoring, interviewing for jobs, and preparing for different career options. The course is discussion-based and provides a forum to address common questions and problems encountered by graduate students in psychology. Approved for Letter and S/U grading. May be repeated up to 8 credit hours if topics vary.",,,,,,
PSYC 501,PSYC,501,Best Psych Research Practices,2 to 4 Hours,"Explores topics concerning the best research practices used in the different areas of psychology. Examination of recent advances in research design, analysis, and reporting will hone methodological and statistical intuitions. Students will investigate the growing literature on problematic practices, consider proposed solutions, and construct and evaluate simulations to enhance their understanding of the best methodologies so they can contribute to a more open and reproducible psychological science. May be repeated up to 8 graduate hours, if topics vary.",,,,,,
PSYC 504,PSYC,504,Theories of Attention,2 or 4 Hours,"Systematic study of the psychology of attention, including focused and divided attention, dual-task performance, attention and memory, attention and automatization, and skilled performance. The emphasis is primarily theoretical, focusing on current approaches and the historical developments that led to them. Prerequisite: Graduate standing in Psychology or consent of instructor.",Prerequisite: Graduate standing in Psychology or consent of instructor.,,,,,
PSYC 506,PSYC,506,Statistical Methods I,4 Hours,"Techniques in applied statistics used in psychological research, including simple linear regression, partial and multiple correlation, and nonparametric methods; thorough review of statistical estimation and significance tests; emphasizes applied statistics and statistical computing. Credit is not given for both PSYC 506 and SOC 586. Prerequisite: Graduate standing or consent of instructor.",Prerequisite: Graduate standing or consent of instructor.,Credit is not given for both PSYC 506 and SOC 586.,,,,3.79
PSYC 507,PSYC,507,Statistical Methods II,4 Hours,"Continuation of PSYC 506. Experimental design, including Latin Squares, factorials, and nested designs; expected mean squares; analysis of covariance; emphasizes the general linear model. Credit is not given for both PSYC 507 and SOC 587. Prerequisite: PSYC 506.",Prerequisite: PSYC 506.,Credit is not given for both PSYC 507 and SOC 587.,,,,3.83
PSYC 512,PSYC,512,Computational Models of Cognition,4 Hours,"Examines computational approaches to modeling human cognition, with emphasis on both methodological foundations and applications across cognitive psychology. The course introduces core modeling techniques, including parameter estimation, hierarchical modeling, model comparison, and joint modeling, with the goal of developing a conceptual understanding of how computational models are constructed, evaluated, and interpreted. Prerequisite: Familiarity with basic computer programing (CS 101, equivalent course knowledge, or consent of instructor).","Prerequisite: Familiarity with basic computer programing (CS 101, equivalent course knowledge, or consent of instructor).",,,,,
PSYC 514,PSYC,514,Seminar in Cognitive Science,2 or 4 Hours,"In-depth view of cognitive science: the study of mind and intelligence. Covers major areas of cognitive science including: anthropology, artificial intelligence, cognitive neuroscience, cognitive psychology, emotions, linguistics, and philosophy. Lectures focus on prominent questions and issues in each area highlighted by descriptions of current research. Also explores interconnections among these fields. Same as ANTH 514, CS 549, EPSY 551, LING 570, and PHIL 514. Prerequisite: Minimally second semester graduate standing in a cognitive science discipline including: anthropology, computer science, educational psychology, electrical engineering, linguistics, philosophy, psychology, or consent of instructor.","Prerequisite: Minimally second semester graduate standing in a cognitive science discipline including: anthropology, computer science, educational psychology, electrical engineering, linguistics, philosophy, psychology, or consent of instructor.",,,,,3.66
PSYC 515,PSYC,515,Neurotoxicology,3 Hours,Same as CB 514 and ENVS 514. See CB 514.,,,,,,
PSYC 516,PSYC,516,Perception,4 Hours,"Systematic study of methods and research findings in the field of human perception, together with an evaluation of theoretical interpretations. Prerequisite: Twelve hours of psychology.",Prerequisite: Twelve hours of psychology.,,,,,
PSYC 518,PSYC,518,Exp Psych Human Learn,4 Hours,Data and theories of verbal learning; verbal mediators and their functions in learning and retention; transfer of training; short-term and long-term memory; and conceptualizations of the forgetting process. Prerequisite: Twelve hours of psychology or consent of instructor.,Prerequisite: Twelve hours of psychology or consent of instructor.,,,,,
PSYC 521,PSYC,521,Knowledge Representation,4 Hours,"Surveys theories and data about the representation of knowledge by human beings; examines images, concepts, semantic features, propositions, semantic nets, rules, parallel distributed, procedural, schemas, mental models, and theories. Prerequisite: Background in either cognitive psychology, linguistics, or artificial intelligence.","Prerequisite: Background in either cognitive psychology, linguistics, or artificial intelligence.",,,,,
PSYC 524,PSYC,524,Dev Psycholinguistics,2 or 4 Hours,"Examination of empirical and theoretical literature on the acquisition of language; emphasis on universal patterns in the acquisition of a first language and on a consideration of explanations, both psychological and linguistic, for these patterns. Same as LING 524 and MDIA 524. Prerequisite: LING 425, PSYC 425 or PSYC 462, or consent of instructor.","Prerequisite: LING 425, PSYC 425 or PSYC 462, or consent of instructor.",,,,,
PSYC 525,PSYC,525,Psycholinguistics,2 or 4 Hours,"Critical survey of psychological research on language and communication; emphasis on psychological processes that allow humans to produce and understand speech, writing, and gesture. Same as LING 525 and MDIA 525. Prerequisite: Consent of instructor.",Prerequisite: Consent of instructor.,,,,,
PSYC 529,PSYC,529,Second Lang Acq & Bilingualism,4 Hours,Same as LING 529. See LING 529.,,,,,,
PSYC 530,PSYC,530,Found of Ind Org Psych,4 Hours,"Theoretical and empirical foundations of various content areas in industrial-organizational psychology; sample topics include employee selection and placement, training, human factors engineering, work motivation, employee attitudes, leadership, and organizational theory. Same as LER 530. Prerequisite: Twelve hours of psychology or consent of instructor.",Prerequisite: Twelve hours of psychology or consent of instructor.,,,,,
PSYC 532,PSYC,532,Intro to Clin-Comm Psych III,4 Hours,"Part 3 of a 4 part sequence designed to provide clinical community graduate students with a broad overview of theories, approaches, and methods in clinical and community psychology. This set of courses includes coverage of all major domains in clinical-community psychology, including psychopathology/problems in living, clinical-community assessment, diagnosis, effective interventions and their evaluation, and prevention. These courses are also meant to engage graduate students in the process of critical inquiry in clinical-community psychology. Required of all entering graduate students in clinical-community psychology. Prerequisite: Consent of instructor required for all students not admitted to graduate program in clinical-community psychology.",Prerequisite: Consent of instructor required for all students not admitted to graduate program in clinical-community psychology.,,,,,
PSYC 533,PSYC,533,Intern in Ind Org Psych,4 Hours,"Supervised practice in organizational practice and research, implementation of programs, evaluation, feedback of survey results, applied assessments, assistance in EAP programs, and development of personnel guidelines; emphasizes applications of principles and procedures. Offered in special interest of graduate students in I/O psychology program. Prerequisite: Graduate standing in Psychology, credit or concurrent registration in PSYC 530, and consent of instructor.","Prerequisite: Graduate standing in Psychology, credit or concurrent registration in PSYC 530, and consent of instructor.",,,,,
PSYC 534,PSYC,534,Models of Decision and Choice,4 Hours,Survey of mathematical and other formal models of human judgment and decision processes. Emphasizes differences between normative and descriptive models. Same as ACCY 595 and PS 528. Prerequisite: PSYC 507.,Prerequisite: PSYC 507.,,,,,3.94
PSYC 535,PSYC,535,Cultural Psychology,4 Hours,"Explores cultural influences on attitudes, cognition, and behavior. The focus is social psychological but the readings draw on work across several fields, both inside psychology and outside psychology. Subjects have included cultural influences on violence, analytic vs. holistic thinking styles, economic behavior, parenting and education, and the construction of self. Methodological issues in making cross-cultural comparisons will be discussed.",,,,,,
PSYC 537,PSYC,537,Development & Psychopathology,4 Hours,"Overview of major concepts, issues, and research in the field of developmental psychopathology, which is an interdisciplinary field influenced by psychology, medicine, neuroscience, and other disciplines. Explores youth psychopathology from a developmental perspective, focusing on the intersection between normative and atypical development. Introduces students to assessment and classification, key theories of etiology, and research design issues. Representative disorders will be discussed as examples of how these issues interface with specific types of youth psychopathology. Both pioneering and contemporary research in the field will be covered.",,,,,,
PSYC 538,PSYC,538,Intro to Clin-Comm Psych I,4 Hours,"Part 1 of 4 part sequence designed to provide clinical-community graduate students with a broad overview of theories, approaches, and methods in clinical and community psychology. This set of courses includes coverage of all major domains in clinical-community psychology, including psychopathology/problems in living, clinical-community assessment, diagnosis, effective interventions and their evaluation, and prevention. These courses are also meant to engage graduate students in the process of critical inquiry in clinical-community psychology. Required of all entering graduate students in clinical-community psychology. Prerequisite: Consent of instructor required for all students not admitted to graduate program in clinical-community psychology.",Prerequisite: Consent of instructor required for all students not admitted to graduate program in clinical-community psychology.,,,,,
PSYC 539,PSYC,539,Intro to Clin-Comm Psych II,4 Hours,"Part 2 of a 4 part sequence designed to provide clinical-community graduate students with a broad overview of theories, approaches, and methods in clinical and community psychology. This set of courses includes coverage of all major domains in clinical-community psychology, including psychopathology/problems in living, clinical-community assessment, diagnosis, effective interventions and their evaluation, and prevention. These courses are also meant to engage graduate students in the process of critical inquiry in clinical-community psychology. Required of all entering graduate students in clinical-community psychology. Prerequisite: Consent of instructor required for all students not admitted to graduate program in clinical-community psychology.",Prerequisite: Consent of instructor required for all students not admitted to graduate program in clinical-community psychology.,,,,,
PSYC 540,PSYC,540,Social Development,4 Hours,Same as EPSY 530. See EPSY 530.,,,,,,
PSYC 541,PSYC,541,Personality and Behav Dynamics,2 or 4 Hours,"Theory and research in personality, emphasizing personality as individual differences among persons and personality as attributed to persons by others; explores the measurement, antecedents, and consequences of such differences and attributions. Prerequisite: Twelve hours of psychology.",Prerequisite: Twelve hours of psychology.,,,,,
PSYC 542,PSYC,542,Interdisciplinary Approaches to Neuroscience I,3 Hours,Same as MCB 542 and NEUR 542. See NEUR 542.,,,,,,
PSYC 543,PSYC,543,Interdisciplinary Approaches to Neuroscience II,3 Hours,Same as MCB 543 and NEUR 543. See NEUR 543.,,,,,,
PSYC 544,PSYC,544,Developmental Cognitive Neuroscience,4 Hours,"A survey of the contributions neuroscience is making or could potentially make toward understanding cognitive development. During the first part of the semester some class time will be dedicated to understanding how different neuroscience measures (e.g., fMRI, EEG, NIRS) are applied to developmental populations. In addition, each class will also focus on the application of neuroscience to a particular psychological topic of interest including language, literacy, mathematics, and social-cognitive development. Course information: Prerequisite: Recommended, but not required: PSYC 569; PSYC 524.","Course information: Prerequisite: Recommended, but not required: PSYC 569; PSYC 524.",,,,,
PSYC 545,PSYC,545,Intro to Clin-Comm Psych IV,4 Hours,"Part 4 of a 4 part sequence designed to provide clinical-community graduate students with a broad overview of theories, approaches, and methods in clinical and community psychology. This set of courses includes coverage of al major domains in clinical-community psychology, including psychopathology/problems in living, clinical-community assessment, diagnosis, effective interventions and their evaluation, and prevention. These courses are also meant to engage graduate students in the process of critical inquiry in clinical-community psychology. Required of all entering graduate students in clinical-community psychology. Prerequisite: Consent of instructor required for all students not admitted to graduate program in clinical-community psychology.",Prerequisite: Consent of instructor required for all students not admitted to graduate program in clinical-community psychology.,,,,,
PSYC 546,PSYC,546,Intervention & Assessment,1 to 4 Hours,"This two-semester course sequence covers research and methods of intervention, prevention, and assessment/diagnosis in clinical and community psychology. Includes scholarly readings and didactic discussions, as well as supervision of applied work in which the students engage. Instruction in ethical standards and professional development is provided. Emphasis is given to empirically-supported assessment, intervention, and supervision in clinical and community psychology. Approved for Letter and S/U grading. May be repeated up to 9 hours in the same term and up to 40 hours in separate terms. Prerequisite: Credit or concurrent registration in PSYC 538, PSYC 539, PSYC 532, or PSYC 545, or consent of instructor.","Prerequisite: Credit or concurrent registration in PSYC 538, PSYC 539, PSYC 532, or PSYC 545, or consent of instructor.",,,,,
PSYC 548,PSYC,548,Modeling Heterogeneity,4 Hours,"Conceptual, mathematical, and statistical framework to model heterogeneity of behavior. Students will learn to move beyond a psychology of averages and think of variability of behavior as a source of information for scientific inquiry rather than mere noise. This course provides a basic introduction to order-constrained inference methods. Student projects encourage applications to any area of the social and behavioral sciences or at their interface with other scientific disciplines. Students will learn to use open-source public-domain specialized software. Same as PS 534. Prerequisite: PSYC 506 or equivalent, or permission of the instructor.","Prerequisite: PSYC 506 or equivalent, or permission of the instructor.",,,,,
PSYC 551,PSYC,551,Theory in Social Psychology,4 Hours,"Overview of the major theoretical perspectives in experimental social psychology, including theories of attitudes, motivation, emotion, interpersonal and intergroup relations, and the self. Prerequisite: Consent of instructor.",Prerequisite: Consent of instructor.,,,,,
PSYC 552,PSYC,552,Soc Psych Theory and Meth II,4 Hours,Second of a two-course sequence for first-year graduate students in social psychology. Advanced theoretical and research approaches to a broad range of issues in social psychology; participation and seminar presentations by social psychology program faculty. Each student participates in seminar presentations and develops and conducts a research study in conjunction with one or more faculty members. Prerequisite: Consent of instructor.,Prerequisite: Consent of instructor.,,,,,
PSYC 553,PSYC,553,Founds of Organizational Behav,4 Hours,"Same as BADM 510, PS 514, and SOC 575. See BADM 510.",,,,,,
PSYC 555,PSYC,555,Detection and Discrimination,4 Hours,Reviews prominent theoretical approaches to understanding tasks that involve detection and discrimination. A major portion of the class will be devoted to signal-detection theory and to drift-diffusion theory. The goal of this class is to empower students to bring these well-validated and highly useful models to their own research.,,,,,,
PSYC 563,PSYC,563,Research Methods: Clinical/Community Psychology,4 Hours,Examination of research methods and strategies in Clinical and Community Psychology and related fields; issues involved in casual inference from experimental and quasi-experimental designs; qualitative research methods. Prerequisite: PSYC 506.,Prerequisite: PSYC 506.,,,,,
PSYC 567,PSYC,567,Personality Assessment,4 Hours,Methods and theory in the quantitative assessment of personality; review of research findings and trends. Same as EPSY 567. Prerequisite: PSYC 407 or equivalent.,Prerequisite: PSYC 407 or equivalent.,,,,,
PSYC 569,PSYC,569,Cognitive Development,4 Hours,"An intensive examination of the origins and development of human cognition, with a focus on early cognitive development from infancy to middle childhood. Involves evaluation of classic and state-of-the-art research in two broad areas of cognitive development, physical knowledge and social knowledge. Various case studies within these areas will be covered such as the development of knowledge about objects, number, other people, social groups, theory of mind, and morality. Prerequisite: Consent of instructor.",Prerequisite: Consent of instructor.,,,,,
PSYC 570,PSYC,570,Principles and Methods of Teaching Psychology,0 to 4 Hours,Designed for graduate students in psychology; areas considered include developing course objectives and content; developing and presenting teaching-learning situations; evaluating the attainment of course objectives; advising and counseling students; ethics in teaching; and research problems on the teaching of psychology. Approved for S/U grading only. May be repeated in separate terms up to 12 hours. Prerequisite: Second-year graduate standing in psychology or consent of instructor.,Prerequisite: Second-year graduate standing in psychology or consent of instructor.,,,,,
PSYC 572,PSYC,572,Statistical Practices in Psychology,2 or 4 Hours,"Focuses on building general statistical intuitions about best practices in data analysis and research methods. Includes hands-on evaluation of claims about research design, analysis, and reporting. Readings and assignments focus on meta-science and the evaluation of statistical practices. Students will learn to conduct statistical simulations to evaluate statistical practices and their practical consequences. Prerequisite: PSYC 506 and PSYC 507 or permission of the instructor. Intended for graduate students only.",Prerequisite: PSYC 506 and PSYC 507 or permission of the instructor.,,,,,
PSYC 573,PSYC,573,Clin/Comm: History & Systems,4 Hours,"One of a series of independent study courses to help Clinical/Community Psychology graduate students develop breadth of knowledge in the broader field of Psychology. Involves an overview of the history and systems of psychological thought and satisfies the breadth requirement in the area. Prerequisite: Before enrolling in this course, students must develop and maintain a portfolio of engagement with the breadth area of History and Systems demonstrating 45 hours effort. Students must first meet with the course instructor to present their portfolio. Instructor approval required. Clinical/Community Psychology graduate students only.","Prerequisite: Before enrolling in this course, students must develop and maintain a portfolio of engagement with the breadth area of History and Systems demonstrating 45 hours effort.",,,,,
PSYC 574,PSYC,574,Microskills & Prof Standards,2 Hours,"This year-long course covers professional standards and ethics, which emphasizes applied skills for the practice of Clinical and Community Psychology. Students will learn basic skills in rapport-building, including initiating the first contact or session, reflective listening, and paying attention to affect, body language, and interpersonal process in session or interactions. Instruction in professional ethics, supervision, and consultation. Students may practice some of the learned skills by developing relationships with gatekeepers of local organizations and providing consultation and supervision or engaging in collaborations to improve the quality of life of community members. Approved for S/U grading only. May be repeated in separate terms to a maximum of 4 hours. Prerequisite: Clinical/Community Psychology graduate students only; or consent of instructor.",Prerequisite: Clinical/Community Psychology graduate students only; or consent of instructor.,,,,,
PSYC 576,PSYC,576,Clinical/Community: Biological,4 Hours,"One of a series of independent study courses to help Clinical/Community Psychology graduate students develop breadth of knowledge in the broader field of Psychology. Involves an overview of the research and theory in the major subdomains within the area of Biological Psychology and satisfies the breadth requirement in the area. Prerequisite: Before enrolling in the course, students must develop and maintain a portfolio of engagement with the breadth area of Biological Psychology demonstrating 45 hours of effort. Students must first meet with the course instructor to present their portfolio. Instructor approval required.","Prerequisite: Before enrolling in the course, students must develop and maintain a portfolio of engagement with the breadth area of Biological Psychology demonstrating 45 hours of effort.",,,,,
PSYC 577,PSYC,577,Clinical/Community:Cog/Affect,4 Hours,"One of a series of independent study courses to help Clinical/Community Psychology graduate students develop breadth of knowledge in the broader field of Psychology. Involves an overview of the research and theory in the major subdomains within the area of Cognitive/Affective Psychology and satisfies the breadth requirement in the area. Prerequisite: Before enrolling in this course, students must develop and maintain a portfolio of engagement with the breadth area of Cognitive/Affective Psychology demonstrating 45 hours of effort. Students must first meet with the course instructor to present their portfolio. Instructor approval required.","Prerequisite: Before enrolling in this course, students must develop and maintain a portfolio of engagement with the breadth area of Cognitive/Affective Psychology demonstrating 45 hours of effort.",,,,,
PSYC 578,PSYC,578,Clinical/Community:Development,4 Hours,"One of a series of independent study courses to help Clinical/Community Psychology graduate students develop breadth of knowledge in the broader field of Psychology. Involves an overview of the research and theory in the major subdomains within the area of Developmental Psychology and satisfies the breadth requirement in the area. Prerequisite: Before enrolling in this course, students must develop and maintain a portfolio of engagement with the breadth area of Developmental Psychology demonstrating 45 hours of effort. Students must first meet with the course instructor to present their portfolio. Instructor approval required.","Prerequisite: Before enrolling in this course, students must develop and maintain a portfolio of engagement with the breadth area of Developmental Psychology demonstrating 45 hours of effort.",,,,,
PSYC 579,PSYC,579,Clinical/Community: Social,4 Hours,"One of a series of independent study courses to help Clinical/Community Psychology graduate students develop breadth of knowledge in the broader field of Psychology. Involves an overview of the research and theory in the major subdomains within the area of Social Psychology and satisfies the breadth requirement in the area. Prerequisite: Before enrolling in this course, students must develop and maintain a portfolio of engagement with the breadth area of Social Psychology demonstrating 45 hours of effort. Students must first meet with the course instructor to present their portfolio. Instructor approval required.","Prerequisite: Before enrolling in this course, students must develop and maintain a portfolio of engagement with the breadth area of Social Psychology demonstrating 45 hours of effort.",,,,,
PSYC 581,PSYC,581,Applied Regression Analysis,4 Hours,Same as EPSY 581. See EPSY 581.,,,,,,
PSYC 587,PSYC,587,Hierarchical Linear Models,4 Hours,Same as STAT 587 and EPSY 587. See EPSY 587.,,,,,,
PSYC 588,PSYC,588,Covar Struct and Factor Models,4 Hours,"Introduction to covariance structure models, linear structural equations, and factor analysis; identification and parameter estimation problems; assessing goodness-of-fit; use of up-to-date computer software implementing current estimation methods; applications to a wide variety of social and behavioral science modeling problems. Same as EPSY 588, SOC 588, and STAT 588. Prerequisite: PSYC 594, STAT 571, or SOC 587.","Prerequisite: PSYC 594, STAT 571, or SOC 587.",,,,,
PSYC 589,PSYC,589,Categorical Data Analysis in Educational Psychology,4 Hours,Same as EPSY 589 and SOC 579. See EPSY 589.,,,,,,
PSYC 590,PSYC,590,Individual Research,0 to 16 Hours,For graduate students who wish to conduct research on special problems not included in graduate theses. Approved for S/U grading only. Prerequisite: Consent of instructor.,Prerequisite: Consent of instructor.,,,,,
PSYC 593,PSYC,593,Seminar,2 or 4 Hours,"Discussion of current topics in their historical setting, with special emphasis on research problems. May be repeated if topics vary.",,,,,,
PSYC 594,PSYC,594,Multivar Anlys in Psych and Ed,4 Hours,"Examines the principal methods of descriptive and inferential statistics used in the analysis of multiple measurements, emphasizing linear transformations, multiple regression, principal components, multivariate analysis of variance, canonical correlation and variates, discriminant functions and variates, and conventional procedures of factor analysis; involves both theory and applications. Same as EPSY 584 and SOC 584. Prerequisite: PSYC 507 or EPSY 581 or EPSY 582 or consent of instructor.",Prerequisite: PSYC 507 or EPSY 581 or EPSY 582 or consent of instructor.,,,,,3.96
PSYC 595,PSYC,595,Theories of Measurement I,4 Hours,Same as EPSY 585. See EPSY 585.,,,,,,
PSYC 596,PSYC,596,Theories of Measurement II,4 Hours,Same as EPSY 586. See EPSY 586.,,,,,,
PSYC 598,PSYC,598,Proseminar in Psychology,0 to 2 Hours,"Weekly presentation and discussions of current research by faculty, graduate students and visiting scholars. Sections of these proseminars are offered by each division in the Psychology Department. Requirements include attendance and participation in discussion. Same as NEUR 598. Approved for S/U grading only. May be repeated.",,,,,,
PSYC 599,PSYC,599,Thesis Research,0 to 16 Hours,Approved for S/U grading only. May be repeated in the same term or in separate terms.,,,,,,
