course_code,subject,course_number,course_name,credits,description,prerequisites,credit_restrictions,gen_ed,total_students,total_sections,overall_gpa,catalog_text,source_url,catalog_year
PHYS 567,PHYS,567,Geometry and Topology in Modern Electronic Structure Theory,3 Hours,"Introduction to the role of crystal symmetries and Berry phases in modern condensed matter physics. Topics include group theory and representation theory, space groups and their representations, electric polarization, Wannier functions, topological insulators, the quantum Hall effect, and the theory of band representations. Prerequisite: PHYS 560 or consent of instructor. Restricted to Graduate students.",Prerequisite: PHYS 560 or consent of instructor.,,,,,,"[PHYS 567 Geometry and Topology in Modern Electronic Structure Theory credit: 3 Hours.](<https://courses.illinois.edu/schedule/terms/PHYS/567>)

Introduction to the role of crystal symmetries and Berry phases in modern condensed matter physics. Topics include group theory and representation theory, space groups and their representations, electric polarization, Wannier functions, topological insulators, the quantum Hall effect, and the theory of band representations. Prerequisite: [PHYS 560](<https://catalog.illinois.edu/search/?P=PHYS%20560>) or consent of instructor. Restricted to Graduate students.",https://catalog.illinois.edu/courses-of-instruction/phys/,2026–2027
PHYS 569,PHYS,569,Emergent States of Matter,4 Hours,"Consequences of broken symmetry in condensed matter, the emergence of novel ground states, and the nature of the excitations that arise. Examination of specific systems such as superconductivity, superfluidity, Bose-Einstein condensates, the quantum Hall states, liquid crystals, biological systems and patterns in Rayleigh-Benard convection. Prerequisite: PHYS 504 and PHYS 580.",Prerequisite: PHYS 504 and PHYS 580.,,,,,,"[PHYS 569 Emergent States of Matter credit: 4 Hours.](<https://courses.illinois.edu/schedule/terms/PHYS/569>)

Consequences of broken symmetry in condensed matter, the emergence of novel ground states, and the nature of the excitations that arise. Examination of specific systems such as superconductivity, superfluidity, Bose-Einstein condensates, the quantum Hall states, liquid crystals, biological systems and patterns in Rayleigh-Benard convection. Prerequisite: [PHYS 504](<https://catalog.illinois.edu/search/?P=PHYS%20504>) and [PHYS 580](<https://catalog.illinois.edu/search/?P=PHYS%20580>).",https://catalog.illinois.edu/courses-of-instruction/phys/,2026–2027
PHYS 570,PHYS,570,Subatomic Physics,4 Hours,"Nuclear systematics, nucleon-nucleon interaction, shell model, and single-particle and collective excitations; hadron spectroscopy, hadronic quantum numbers, quark-parton model, and hadron dynamics; weak interactions. Prerequisite: PHYS 580; concurrent registration in PHYS 581.",Prerequisite: PHYS 580; concurrent registration in PHYS 581.,,,,,,"[PHYS 570 Subatomic Physics credit: 4 Hours.](<https://courses.illinois.edu/schedule/terms/PHYS/570>)

Nuclear systematics, nucleon-nucleon interaction, shell model, and single-particle and collective excitations; hadron spectroscopy, hadronic quantum numbers, quark-parton model, and hadron dynamics; weak interactions. Prerequisite: [PHYS 580](<https://catalog.illinois.edu/search/?P=PHYS%20580>); concurrent registration in [PHYS 581](<https://catalog.illinois.edu/search/?P=PHYS%20581>).",https://catalog.illinois.edu/courses-of-instruction/phys/,2026–2027
PHYS 575,PHYS,575,Particle Physics I,4 Hours,"Basic calculations in elementary particle theory. Quantum electrodynamics, quantum chromodynamics, and the Glashow-Weinberg-Salam theory of weak and electromagnetic interactions as applied to the phenomenology of particle decays and high energy reactions. Prerequisite: Recommended: credit or concurrent registration in PHYS 582.",Prerequisite: Recommended: credit or concurrent registration in PHYS 582.,,,,,,"[PHYS 575 Particle Physics I credit: 4 Hours.](<https://courses.illinois.edu/schedule/terms/PHYS/575>)

Basic calculations in elementary particle theory. Quantum electrodynamics, quantum chromodynamics, and the Glashow-Weinberg-Salam theory of weak and electromagnetic interactions as applied to the phenomenology of particle decays and high energy reactions. Prerequisite: Recommended: credit or concurrent registration in [PHYS 582](<https://catalog.illinois.edu/search/?P=PHYS%20582>).",https://catalog.illinois.edu/courses-of-instruction/phys/,2026–2027
PHYS 576,PHYS,576,Particle Physics II,4 Hours,Continuation of PHYS 575. Current topics in particle theory. Typically three or four different subjects in depth which may change with each offering. Prerequisite: PHYS 575.,Prerequisite: PHYS 575.,,,,,,"[PHYS 576 Particle Physics II credit: 4 Hours.](<https://courses.illinois.edu/schedule/terms/PHYS/576>)

Continuation of [PHYS 575](<https://catalog.illinois.edu/search/?P=PHYS%20575>). Current topics in particle theory. Typically three or four different subjects in depth which may change with each offering. Prerequisite: [PHYS 575](<https://catalog.illinois.edu/search/?P=PHYS%20575>).",https://catalog.illinois.edu/courses-of-instruction/phys/,2026–2027
PHYS 580,PHYS,580,Quantum Mechanics I,4 Hours,"Second course in quantum mechanics. Operators, state vectors, and the formal structure of quantum theory; operator treatments of simple systems; angular momentum and vector addition coefficients; stationary state perturbation theory; introduction to scattering theory for particles without spin, partial wave analysis, and Born approximation; examples taken from atomic, nuclear, and elementary particle physics. Prerequisite: PHYS 485 or PHYS 487.",Prerequisite: PHYS 485 or PHYS 487.,,,,,,"[PHYS 580 Quantum Mechanics I credit: 4 Hours.](<https://courses.illinois.edu/schedule/terms/PHYS/580>)

Second course in quantum mechanics. Operators, state vectors, and the formal structure of quantum theory; operator treatments of simple systems; angular momentum and vector addition coefficients; stationary state perturbation theory; introduction to scattering theory for particles without spin, partial wave analysis, and Born approximation; examples taken from atomic, nuclear, and elementary particle physics. Prerequisite: [PHYS 485](<https://catalog.illinois.edu/search/?P=PHYS%20485>) or [PHYS 487](<https://catalog.illinois.edu/search/?P=PHYS%20487>).",https://catalog.illinois.edu/courses-of-instruction/phys/,2026–2027
PHYS 581,PHYS,581,Quantum Mechanics II,4 Hours,"Spin and identical particles, simple many-particle systems and elements of second-quantization theory; time-dependent processes, radiative transitions, and quantization of the electromagnetic field; scattering of particles with spin; polarization; introduction to the Klein-Gordon and Dirac equations and properties of simple relativistic systems. Prerequisite: PHYS 580.",Prerequisite: PHYS 580.,,,,,,"[PHYS 581 Quantum Mechanics II credit: 4 Hours.](<https://courses.illinois.edu/schedule/terms/PHYS/581>)

Spin and identical particles, simple many-particle systems and elements of second-quantization theory; time-dependent processes, radiative transitions, and quantization of the electromagnetic field; scattering of particles with spin; polarization; introduction to the Klein-Gordon and Dirac equations and properties of simple relativistic systems. Prerequisite: [PHYS 580](<https://catalog.illinois.edu/search/?P=PHYS%20580>).",https://catalog.illinois.edu/courses-of-instruction/phys/,2026–2027
PHYS 582,PHYS,582,General Field Theory,4 Hours,"Standard techniques of field theory as used by experimenters and theorists; relativistic quantum mechanics of a single particle; Lagrangian field theories, perturbation theory, and calculation of lowest-order processes; introduction to Feynman diagrams and higher order processes; examples taken from quantum electrodynamics, solid-state and elementary particle physics, and many-body theory. Prerequisite: PHYS 581.",Prerequisite: PHYS 581.,,,,,,"[PHYS 582 General Field Theory credit: 4 Hours.](<https://courses.illinois.edu/schedule/terms/PHYS/582>)

Standard techniques of field theory as used by experimenters and theorists; relativistic quantum mechanics of a single particle; Lagrangian field theories, perturbation theory, and calculation of lowest-order processes; introduction to Feynman diagrams and higher order processes; examples taken from quantum electrodynamics, solid-state and elementary particle physics, and many-body theory. Prerequisite: [PHYS 581](<https://catalog.illinois.edu/search/?P=PHYS%20581>).",https://catalog.illinois.edu/courses-of-instruction/phys/,2026–2027
PHYS 583,PHYS,583,Advanced Field Theory,4 Hours,Quantization and Feynman path integral; gauge theories and renormalization; renormalization group with applications to particle physics and critical phenomena; approximation methods and recent developments. Prerequisite: PHYS 582.,Prerequisite: PHYS 582.,,,,,,"[PHYS 583 Advanced Field Theory credit: 4 Hours.](<https://courses.illinois.edu/schedule/terms/PHYS/583>)

Quantization and Feynman path integral; gauge theories and renormalization; renormalization group with applications to particle physics and critical phenomena; approximation methods and recent developments. Prerequisite: [PHYS 582](<https://catalog.illinois.edu/search/?P=PHYS%20582>).",https://catalog.illinois.edu/courses-of-instruction/phys/,2026–2027
PHYS 590,PHYS,590,Secondary Physics Curriculum Design for In-Service Teachers I,3 Hours,"First course of three physics curriculum design courses for in-service high school physics educators. Introduction to pedagogies and materials used in the introductory Physics courses at U of I, and their development. Adaptation and integration of these pedagogies and materials into the unique needs of the high school classroom. Reading and reflection on education research literature. Topics include: equitable grading; purposeful design and development of learning cycles to develop students’ deeper learning of physics concepts. Prerequisite: Must be an in-service high school teacher who typically carries 1 or more physics preps on their course schedule.",Prerequisite: Must be an in-service high school teacher who typically carries 1 or more physics preps on their course schedule.,,,,,,"[PHYS 590 Secondary Physics Curriculum Design for In-Service Teachers I credit: 3 Hours.](<https://courses.illinois.edu/schedule/terms/PHYS/590>)

First course of three physics curriculum design courses for in-service high school physics educators. Introduction to pedagogies and materials used in the introductory Physics courses at U of I, and their development. Adaptation and integration of these pedagogies and materials into the unique needs of the high school classroom. Reading and reflection on education research literature. Topics include: equitable grading; purposeful design and development of learning cycles to develop students’ deeper learning of physics concepts. Prerequisite: Must be an in-service high school teacher who typically carries 1 or more physics preps on their course schedule.",https://catalog.illinois.edu/courses-of-instruction/phys/,2026–2027
PHYS 591,PHYS,591,Secondary Physics Curriculum Design for In-Service Teachers II,3 Hours,Continuation of PHYS 590 with instructional focus on spring semester content. Continued curricular material development through selectively adapting and integrating pedagogies and instructional materials used in the introductory Physics courses at U of I into their unique high school classroom contexts. Prerequisite: PHYS 590 or permission from instructor. Must be an in-service high school teacher who typically carries 1 or more physics preps on their course schedule.,Prerequisite: PHYS 590 or permission from instructor.,,,,,,"[PHYS 591 Secondary Physics Curriculum Design for In-Service Teachers II credit: 3 Hours.](<https://courses.illinois.edu/schedule/terms/PHYS/591>)

Continuation of [PHYS 590](<https://catalog.illinois.edu/search/?P=PHYS%20590>) with instructional focus on spring semester content. Continued curricular material development through selectively adapting and integrating pedagogies and instructional materials used in the introductory Physics courses at U of I into their unique high school classroom contexts. Prerequisite: [PHYS 590](<https://catalog.illinois.edu/search/?P=PHYS%20590>) or permission from instructor. Must be an in-service high school teacher who typically carries 1 or more physics preps on their course schedule.",https://catalog.illinois.edu/courses-of-instruction/phys/,2026–2027
PHYS 592,PHYS,592,Secondary Physics Curriculum Design for In-Service Teachers III,3 Hours,"Continuation of PHYS 591 with instructional focus on fall semester content. Continued curricular material development through selectively adapting and integrating pedagogies and instructional materials used in the introductory Physics courses at U of I into their unique high school classroom contexts. Includes professional development related capstone project. This course has a two-week synchronous participation requirement, with the option to participate remotely or in-person. Prerequisite: PHYS 591 or instructor permission. Must be an in-service high school teacher who typically carries 1 or more physics preps on their course schedule.",Prerequisite: PHYS 591 or instructor permission.,,,,,,"[PHYS 592 Secondary Physics Curriculum Design for In-Service Teachers III credit: 3 Hours.](<https://courses.illinois.edu/schedule/terms/PHYS/592>)

Continuation of [PHYS 591](<https://catalog.illinois.edu/search/?P=PHYS%20591>) with instructional focus on fall semester content. Continued curricular material development through selectively adapting and integrating pedagogies and instructional materials used in the introductory Physics courses at U of I into their unique high school classroom contexts. Includes professional development related capstone project. This course has a two-week synchronous participation requirement, with the option to participate remotely or in-person. Prerequisite: [PHYS 591](<https://catalog.illinois.edu/search/?P=PHYS%20591>) or instructor permission. Must be an in-service high school teacher who typically carries 1 or more physics preps on their course schedule.",https://catalog.illinois.edu/courses-of-instruction/phys/,2026–2027
PHYS 593,PHYS,593,Introduction to Quantum Information Science for Curriculum Design,3 Hours,"The first in a series of two physics curriculum design courses on quantum information science for in-service high school physics educators. Teachers will be introduced to quantum information science and technology concepts such as entanglement and quantum bits. They will co-develop lesson ideas that integrate quantum concepts into standard curricula, with one class per week dedicated to collaborative activities. Evaluation will be based on lesson-associated handouts, worksheets, self-reflections, and lesson plan documentation. Prerequisite: For students in the Masters of Science in Teaching of Physics program, or consent of the instructor.","Prerequisite: For students in the Masters of Science in Teaching of Physics program, or consent of the instructor.",,,,,,"[PHYS 593 Introduction to Quantum Information Science for Curriculum Design credit: 3 Hours.](<https://courses.illinois.edu/schedule/terms/PHYS/593>)

The first in a series of two physics curriculum design courses on quantum information science for in-service high school physics educators. Teachers will be introduced to quantum information science and technology concepts such as entanglement and quantum bits. They will co-develop lesson ideas that integrate quantum concepts into standard curricula, with one class per week dedicated to collaborative activities. Evaluation will be based on lesson-associated handouts, worksheets, self-reflections, and lesson plan documentation. Prerequisite: For students in the Masters of Science in Teaching of Physics program, or consent of the instructor.",https://catalog.illinois.edu/courses-of-instruction/phys/,2026–2027
PHYS 594,PHYS,594,Quantum Information Science Curricular Development and Delivery,3 Hours,"The second in a series of two physics curriculum design courses on quantum information science for in-service high school physics educators. Teachers will co-design and develop a reformed curriculum that incorporates quantum standards. As a final project they will implement one lesson in the last few weeks of the course, which will be recorded and presented for reflection, feedback, and discussion. Evaluation will be based on handouts, worksheets, self-reflections, and lesson plan documentation. Prerequisite: PHYS 593 or the equivalent of PHYS 486. For students in the Masters of Science in Teaching of Physics program, or consent of the instructor.",Prerequisite: PHYS 593 or the equivalent of PHYS 486.,,,,,,"[PHYS 594 Quantum Information Science Curricular Development and Delivery credit: 3 Hours.](<https://courses.illinois.edu/schedule/terms/PHYS/594>)

The second in a series of two physics curriculum design courses on quantum information science for in-service high school physics educators. Teachers will co-design and develop a reformed curriculum that incorporates quantum standards. As a final project they will implement one lesson in the last few weeks of the course, which will be recorded and presented for reflection, feedback, and discussion. Evaluation will be based on handouts, worksheets, self-reflections, and lesson plan documentation. Prerequisite: [PHYS 593](<https://catalog.illinois.edu/search/?P=PHYS%20593>) or the equivalent of [PHYS 486](<https://catalog.illinois.edu/search/?P=PHYS%20486>). For students in the Masters of Science in Teaching of Physics program, or consent of the instructor.",https://catalog.illinois.edu/courses-of-instruction/phys/,2026–2027
PHYS 595,PHYS,595,Communicating Scientific Research,4 Hours,"Helps graduate students in science and engineering improve their scientific writing and presentation skills through instruction and detailed feedback on a variety of technical writing and presentation styles common in science and engineering practice. These assignments include a journal-style research paper, an NSF-style proposal, an editor cover letter, a referee report, and journal club and research presentations. In class weekly ""Writing Workshop"" assignments also offer students experience reading and revising technical material and correcting common rhetorical errors.",,,,,,,"[PHYS 595 Communicating Scientific Research credit: 4 Hours.](<https://courses.illinois.edu/schedule/terms/PHYS/595>)

Helps graduate students in science and engineering improve their scientific writing and presentation skills through instruction and detailed feedback on a variety of technical writing and presentation styles common in science and engineering practice. These assignments include a journal-style research paper, an NSF-style proposal, an editor cover letter, a referee report, and journal club and research presentations. In class weekly ""Writing Workshop"" assignments also offer students experience reading and revising technical material and correcting common rhetorical errors.",https://catalog.illinois.edu/courses-of-instruction/phys/,2026–2027
PHYS 596,PHYS,596,Graduate Physics Orientation,1 Hour,Introduction to research in the Department of Physics. Advice on choosing a field of research and finding a research advisor. Faculty-presented overviews of the major areas of research available in the Physics Department. General discussions on instructional topics as well as ethics in teaching and sciences.,,,,,,,"[PHYS 596 Graduate Physics Orientation credit: 1 Hour.](<https://courses.illinois.edu/schedule/terms/PHYS/596>)

Introduction to research in the Department of Physics. Advice on choosing a field of research and finding a research advisor. Faculty-presented overviews of the major areas of research available in the Physics Department. General discussions on instructional topics as well as ethics in teaching and sciences.",https://catalog.illinois.edu/courses-of-instruction/phys/,2026–2027
PHYS 597,PHYS,597,Individual Study,1 to 16 Hours,Individual study in a subject not covered in course offerings may be arranged for credit by registration under this number. May be repeated. 2 to 16 hours for full term; 1 to 8 hours for half-term. Prerequisite: Consent of instructor.,Prerequisite: Consent of instructor.,,,,,,"[PHYS 597 Individual Study credit: 1 to 16 Hours.](<https://courses.illinois.edu/schedule/terms/PHYS/597>)

Individual study in a subject not covered in course offerings may be arranged for credit by registration under this number. May be repeated. 2 to 16 hours for full term; 1 to 8 hours for half-term. Prerequisite: Consent of instructor.",https://catalog.illinois.edu/courses-of-instruction/phys/,2026–2027
PHYS 598,PHYS,598,Special Topics in Physics,1 to 4 Hours,Subject offerings of new and developing areas of knowledge in physics intended to augment the existing curriculum. See Class Schedule or departmental course information for topics and prerequisites. May be repeated in the same or separate terms if topics vary.,,,,,,,"[PHYS 598 Special Topics in Physics credit: 1 to 4 Hours.](<https://courses.illinois.edu/schedule/terms/PHYS/598>)

Subject offerings of new and developing areas of knowledge in physics intended to augment the existing curriculum. See Class Schedule or departmental course information for topics and prerequisites. May be repeated in the same or separate terms if topics vary.",https://catalog.illinois.edu/courses-of-instruction/phys/,2026–2027
PHYS 599,PHYS,599,Thesis Research,0 to 16 Hours,Approved for S/U grading only. May be repeated in the same term or in separate terms.,,,,,,,"[PHYS 599 Thesis Research credit: 0 to 16 Hours.](<https://courses.illinois.edu/schedule/terms/PHYS/599>)

Approved for S/U grading only. May be repeated in the same term or in separate terms.",https://catalog.illinois.edu/courses-of-instruction/phys/,2026–2027
